      Lon      Lat    Year    ForestAge      ForestH      ForestD    ForestCWD   NaturalAge     NaturalH     NaturalD   NaturalCWD    BarrenAge      BarrenH      BarrenD    BarrenCWD
     9.75    49.75    2000        0.002        0.007        0.003        0.429        2.486        1.789        1.366        0.195        0.000        0.000        0.000        0.000
     9.75    49.75    2001        0.000        0.003        0.000        0.430        2.507        1.783        1.391        0.192        0.000        0.000        0.000        0.000
     9.75    49.75    2002        0.002        0.005        0.001        0.428        2.525        1.790        1.394        0.188        0.000        0.000        0.000        0.000
     9.75    49.75    2003        0.000        0.005        0.002        0.428        2.551        1.781        1.395        0.187        0.000        0.000        0.000        0.000
     9.75    49.75    2004        0.000        0.004        0.000        0.430        2.567        1.774        1.390        0.185        0.000        0.000        0.000        0.000
     9.75    49.75    2005        0.000        0.004        0.000        0.430        2.582        1.767        1.385        0.181        0.000        0.000        0.000        0.000
     9.75    49.75    2006        0.000        0.005        0.001        0.429        2.528        1.757        1.401        0.176        0.000        0.000        0.000        0.000
     9.75    49.75    2007        0.000        0.009        0.002        0.426        2.469        1.755        1.400        0.172        0.000        0.000        0.000        0.000
     9.75    49.75    2008        0.001        0.005        0.003        0.425        2.465        1.758        1.396        0.169        0.000        0.000        0.000        0.000
     9.75    49.75    2009        0.001        0.004        0.000        0.423        2.503        1.754        1.396        0.166        0.000        0.000        0.000        0.000
     9.75    49.75    2010        0.000        0.003        0.000        0.423        2.523        1.731        1.392        0.164        0.000        0.000        0.000        0.000
     9.75    49.75    2011        0.000        0.002        0.003        0.409        2.557        1.686        1.419        0.164        0.000        0.000        0.000        0.000
     9.75    49.75    2012        0.000        0.009        0.001        0.401        2.569        1.667        1.411        0.168        0.000        0.000        0.000        0.000
     9.75    49.75    2013        0.001        0.008        0.001        0.401        2.582        1.691        1.449        0.171        0.000        0.000        0.000        0.000
     9.75    49.75    2014        0.000        0.003        0.003        0.396        2.593        1.685        1.448        0.172        0.000        0.000        0.000        0.000
     9.75    49.75    2015        0.000        0.003        0.002        0.389        2.628        1.685        1.450        0.171        0.000        0.000        0.000        0.000
     9.75    49.75    2016        0.001        0.004        0.002        0.379        2.575        1.680        1.437        0.171        0.000        0.000        0.000        0.000
     9.75    49.75    2017        0.002        0.004        0.003        0.372        2.548        1.664        1.457        0.170        0.000        0.000        0.000        0.000
     9.75    49.75    2018        0.002        0.003        0.004        0.361        2.549        1.670        1.450        0.171        0.000        0.000        0.000        0.000
     9.75    49.75    2019        0.001        0.001        0.003        0.353        2.588        1.678        1.476        0.172        0.000        0.000        0.000        0.000
     9.75    49.75    2020        0.002        0.002        0.005        0.347        2.597        1.678        1.479        0.180        0.000        0.000        0.000        0.000
     9.75    49.75    2021        0.002        0.003        0.005        0.346        2.600        1.682        1.498        0.184        0.000        0.000        0.000        0.000
     9.75    49.75    2022        0.003        0.004        0.005        0.344        2.624        1.662        1.453        0.183        0.000        0.000        0.000        0.000
     9.75    49.75    2023        0.003        0.003        0.007        0.339        2.623        1.659        1.454        0.181        0.000        0.000        0.000        0.000
     9.75    49.75    2024        0.003        0.004        0.006        0.330        2.629        1.656        1.453        0.181        0.000        0.000        0.000        0.000
     9.75    49.75    2025        0.004        0.004        0.006        0.325        2.664        1.681        1.481        0.177        0.000        0.000        0.000        0.000
     9.75    49.75    2026        0.005        0.006        0.008        0.317        2.550        1.720        1.476        0.177        0.000        0.000        0.000        0.000
     9.75    49.75    2027        0.005        0.006        0.009        0.322        2.546        1.757        1.458        0.186        0.000        0.000        0.000        0.000
     9.75    49.75    2028        0.006        0.008        0.010        0.324        2.558        1.754        1.468        0.192        0.000        0.000        0.000        0.000
     9.75    49.75    2029        0.006        0.009        0.008        0.319        2.624        1.755        1.467        0.203        0.000        0.000        0.000        0.000
     9.75    49.75    2030        0.007        0.009        0.008        0.316        2.642        1.771        1.480        0.206        0.000        0.000        0.000        0.000
     9.75    49.75    2031        0.008        0.012        0.011        0.315        2.608        1.795        1.493        0.203        0.000        0.000        0.000        0.000
     9.75    49.75    2032        0.008        0.010        0.010        0.308        2.639        1.790        1.467        0.200        0.000        0.000        0.000        0.000
     9.75    49.75    2033        0.009        0.013        0.014        0.306        2.634        1.826        1.499        0.198        0.000        0.000        0.000        0.000
     9.75    49.75    2034        0.010        0.014        0.010        0.306        2.647        1.838        1.489        0.198        0.000        0.000        0.000        0.000
     9.75    49.75    2035        0.010        0.017        0.011        0.307        2.663        1.843        1.501        0.197        0.000        0.000        0.000        0.000
     9.75    49.75    2036        0.011        0.020        0.015        0.305        2.584        1.859        1.505        0.196        0.000        0.000        0.000        0.000
     9.75    49.75    2037        0.011        0.017        0.016        0.300        2.558        1.829        1.505        0.195        0.000        0.000        0.000        0.000
     9.75    49.75    2038        0.011        0.016        0.014        0.300        2.570        1.814        1.527        0.196        0.000        0.000        0.000        0.000
     9.75    49.75    2039        0.012        0.018        0.012        0.299        2.574        1.788        1.514        0.196        0.000        0.000        0.000        0.000
     9.75    49.75    2040        0.012        0.018        0.015        0.301        2.592        1.800        1.518        0.205        0.000        0.000        0.000        0.000
     9.75    49.75    2041        0.013        0.017        0.015        0.300        2.574        1.823        1.522        0.211        0.000        0.000        0.000        0.000
     9.75    49.75    2042        0.013        0.016        0.012        0.301        2.594        1.832        1.536        0.212        0.000        0.000        0.000        0.000
     9.75    49.75    2043        0.013        0.017        0.010        0.299        2.599        1.852        1.542        0.213        0.000        0.000        0.000        0.000
     9.75    49.75    2044        0.013        0.015        0.013        0.301        2.604        1.825        1.555        0.215        0.000        0.000        0.000        0.000
     9.75    49.75    2045        0.014        0.014        0.011        0.300        2.637        1.823        1.557        0.212        0.000        0.000        0.000        0.000
     9.75    49.75    2046        0.015        0.016        0.010        0.299        2.487        1.831        1.560        0.216        0.000        0.000        0.000        0.000
     9.75    49.75    2047        0.015        0.014        0.012        0.302        2.483        1.825        1.563        0.216        0.000        0.000        0.000        0.000
     9.75    49.75    2048        0.015        0.016        0.013        0.300        2.501        1.830        1.562        0.214        0.000        0.000        0.000        0.000
     9.75    49.75    2049        0.016        0.017        0.011        0.299        2.511        1.856        1.557        0.215        0.000        0.000        0.000        0.000
     9.75    49.75    2050        0.017        0.018        0.013        0.303        2.520        1.842        1.554        0.215        0.000        0.000        0.000        0.000
     9.75    49.75    2051        0.017        0.020        0.010        0.302        2.531        1.843        1.543        0.243        0.000        0.000        0.000        0.000
     9.75    49.75    2052        0.017        0.020        0.010        0.301        2.567        1.853        1.543        0.242        0.000        0.000        0.000        0.000
     9.75    49.75    2053        0.018        0.017        0.014        0.298        2.576        1.874        1.551        0.243        0.000        0.000        0.000        0.000
     9.75    49.75    2054        0.019        0.018        0.014        0.299        2.586        1.863        1.553        0.242        0.000        0.000        0.000        0.000
     9.75    49.75    2055        0.021        0.025        0.013        0.296        2.644        1.868        1.566        0.247        0.000        0.000        0.000        0.000
     9.75    49.75    2056        0.022        0.024        0.015        0.299        2.621        1.832        1.570        0.258        0.000        0.000        0.000        0.000
     9.75    49.75    2057        0.023        0.024        0.019        0.299        2.560        1.824        1.569        0.254        0.000        0.000        0.000        0.000
     9.75    49.75    2058        0.024        0.026        0.017        0.299        2.539        1.832        1.568        0.253        0.000        0.000        0.000        0.000
     9.75    49.75    2059        0.025        0.028        0.019        0.297        2.528        1.841        1.524        0.251        0.000        0.000        0.000        0.000
     9.75    49.75    2060        0.026        0.030        0.022        0.298        2.572        1.843        1.521        0.248        0.000        0.000        0.000        0.000
     9.75    49.75    2061        0.027        0.029        0.021        0.298        2.515        1.842        1.513        0.242        0.000        0.000        0.000        0.000
     9.75    49.75    2062        0.029        0.034        0.025        0.299        2.570        1.820        1.501        0.348        0.000        0.000        0.000        0.000
     9.75    49.75    2063        0.032        0.032        0.030        0.300        2.492        1.818        1.486        0.344        0.000        0.000        0.000        0.000
     9.75    49.75    2064        0.032        0.032        0.029        0.305        2.503        1.843        1.487        0.375        0.000        0.000        0.000        0.000
     9.75    49.75    2065        0.033        0.034        0.030        0.303        2.540        1.860        1.486        0.370        0.000        0.000        0.000        0.000
     9.75    49.75    2066        0.035        0.036        0.031        0.306        2.562        1.805        1.497        0.364        0.000        0.000        0.000        0.000
     9.75    49.75    2067        0.036        0.037        0.031        0.307        2.613        1.749        1.498        0.347        0.000        0.000        0.000        0.000
     9.75    49.75    2068        0.038        0.037        0.033        0.307        2.560        1.749        1.496        0.332        0.000        0.000        0.000        0.000
     9.75    49.75    2069        0.040        0.039        0.037        0.309        2.599        1.754        1.495        0.325        0.000        0.000        0.000        0.000
     9.75    49.75    2070        0.042        0.041        0.038        0.311        2.676        1.748        1.489        0.317        0.000        0.000        0.000        0.000
     9.75    49.75    2071        0.046        0.045        0.040        0.315        2.578        1.798        1.514        0.353        0.000        0.000        0.000        0.000
     9.75    49.75    2072        0.048        0.047        0.041        0.322        2.623        1.791        1.491        0.344        0.000        0.000        0.000        0.000
     9.75    49.75    2073        0.051        0.048        0.044        0.325        2.519        1.757        1.434        0.334        0.000        0.000        0.000        0.000
     9.75    49.75    2074        0.054        0.052        0.047        0.332        2.462        1.779        1.426        0.360        0.000        0.000        0.000        0.000
     9.75    49.75    2075        0.055        0.052        0.048        0.336        2.531        1.795        1.424        0.348        0.000        0.000        0.000        0.000
     9.75    49.75    2076        0.058        0.054        0.050        0.339        2.548        1.776        1.437        0.336        0.000        0.000        0.000        0.000
     9.75    49.75    2077        0.063        0.058        0.050        0.344        2.587        1.782        1.459        0.330        0.000        0.000        0.000        0.000
     9.75    49.75    2078        0.065        0.061        0.052        0.343        2.528        1.799        1.490        0.310        0.000        0.000        0.000        0.000
     9.75    49.75    2079        0.065        0.064        0.055        0.346        2.567        1.827        1.499        0.291        0.000        0.000        0.000        0.000
     9.75    49.75    2080        0.070        0.071        0.059        0.352        2.606        1.826        1.560        0.306        0.000        0.000        0.000        0.000
     9.75    49.75    2081        0.074        0.076        0.057        0.357        2.513        1.855        1.577        0.296        0.000        0.000        0.000        0.000
     9.75    49.75    2082        0.076        0.076        0.059        0.358        2.554        1.860        1.583        0.323        0.000        0.000        0.000        0.000
     9.75    49.75    2083        0.078        0.078        0.060        0.363        2.506        1.888        1.589        0.353        0.000        0.000        0.000        0.000
     9.75    49.75    2084        0.081        0.078        0.062        0.367        2.441        1.882        1.591        0.339        0.000        0.000        0.000        0.000
     9.75    49.75    2085        0.082        0.079        0.065        0.373        2.550        1.873        1.560        0.325        0.000        0.000        0.000        0.000
     9.75    49.75    2086        0.084        0.083        0.067        0.378        2.450        1.834        1.549        0.355        0.000        0.000        0.000        0.000
     9.75    49.75    2087        0.084        0.083        0.067        0.380        2.406        1.891        1.623        0.347        0.000        0.000        0.000        0.000
     9.75    49.75    2088        0.088        0.087        0.070        0.381        2.466        1.839        1.527        0.334        0.000        0.000        0.000        0.000
     9.75    49.75    2089        0.091        0.089        0.076        0.382        2.474        1.948        1.528        0.320        0.000        0.000        0.000        0.000
     9.75    49.75    2090        0.092        0.088        0.076        0.383        2.520        1.921        1.555        0.304        0.000        0.000        0.000        0.000
     9.75    49.75    2091        0.094        0.091        0.081        0.389        2.462        1.921        1.570        0.296        0.000        0.000        0.000        0.000
     9.75    49.75    2092        0.096        0.093        0.083        0.392        2.547        1.916        1.565        0.287        0.000        0.000        0.000        0.000
     9.75    49.75    2093        0.098        0.096        0.083        0.393        2.550        1.944        1.547        0.271        0.000        0.000        0.000        0.000
     9.75    49.75    2094        0.101        0.101        0.087        0.395        2.502        1.979        1.524        0.269        0.000        0.000        0.000        0.000
     9.75    49.75    2095        0.103        0.103        0.089        0.397        2.517        1.976        1.518        0.258        0.000        0.000        0.000        0.000
     9.75    49.75    2096        0.105        0.105        0.092        0.399        2.450        1.982        1.532        0.246        0.000        0.000        0.000        0.000
     9.75    49.75    2097        0.106        0.103        0.095        0.401        2.462        1.972        1.528        0.238        0.000        0.000        0.000        0.000
     9.75    49.75    2098        0.110        0.110        0.098        0.405        2.472        1.978        1.516        0.229        0.000        0.000        0.000        0.000
     9.75    49.75    2099        0.113        0.111        0.101        0.410        2.489        1.969        1.508        0.221        0.000        0.000        0.000        0.000
     9.75    49.75    2100        0.116        0.114        0.103        0.422        2.552        1.957        1.515        0.214        0.000        0.000        0.000        0.000
     9.75    49.75    2101        0.120        0.119        0.104        0.434        2.413        1.952        1.502        0.208        0.000        0.000        0.000        0.000
     9.75    49.75    2102        0.124        0.119        0.107        0.451        2.526        1.951        1.512        0.203        0.000        0.000        0.000        0.000
     9.75    49.75    2103        0.127        0.123        0.110        0.465        2.513        1.942        1.507        0.197        0.000        0.000        0.000        0.000
     9.75    49.75    2104        0.131        0.124        0.114        0.491        2.436        1.942        1.518        0.192        0.000        0.000        0.000        0.000
     9.75    49.75    2105        0.132        0.121        0.118        0.514        2.496        1.959        1.587        0.187        0.000        0.000        0.000        0.000
     9.75    49.75    2106        0.135        0.124        0.121        0.533        2.481        1.978        1.597        0.185        0.000        0.000        0.000        0.000
     9.75    49.75    2107        0.139        0.132        0.127        0.554        2.464        1.973        1.596        0.183        0.000        0.000        0.000        0.000
     9.75    49.75    2108        0.141        0.133        0.130        0.571        2.494        1.976        1.598        0.173        0.000        0.000        0.000        0.000
     9.75    49.75    2109        0.142        0.134        0.130        0.584        2.504        1.988        1.634        0.163        0.000        0.000        0.000        0.000
     9.75    49.75    2110        0.148        0.138        0.130        0.601        2.576        1.968        1.596        0.165        0.000        0.000        0.000        0.000
     9.75    49.75    2111        0.153        0.141        0.135        0.610        2.478        2.041        1.603        0.161        0.000        0.000        0.000        0.000
     9.75    49.75    2112        0.156        0.144        0.141        0.611        2.479        2.014        1.590        0.156        0.000        0.000        0.000        0.000
     9.75    49.75    2113        0.161        0.154        0.144        0.616        2.524        2.022        1.593        0.183        0.000        0.000        0.000        0.000
     9.75    49.75    2114        0.164        0.157        0.148        0.619        2.468        2.013        1.589        0.179        0.000        0.000        0.000        0.000
     9.75    49.75    2115        0.167        0.159        0.148        0.625        2.479        2.024        1.578        0.174        0.000        0.000        0.000        0.000
     9.75    49.75    2116        0.170        0.157        0.151        0.629        2.474        2.022        1.573        0.169        0.000        0.000        0.000        0.000
     9.75    49.75    2117        0.171        0.161        0.152        0.632        2.464        2.047        1.587        0.164        0.000        0.000        0.000        0.000
     9.75    49.75    2118        0.178        0.166        0.161        0.643        2.513        2.063        1.604        0.170        0.000        0.000        0.000        0.000
     9.75    49.75    2119        0.183        0.172        0.162        0.645        2.554        2.056        1.591        0.183        0.000        0.000        0.000        0.000
     9.75    49.75    2120        0.185        0.174        0.167        0.645        2.610        2.071        1.590        0.176        0.000        0.000        0.000        0.000
     9.75    49.75    2121        0.189        0.177        0.170        0.656        2.509        2.077        1.592        0.172        0.000        0.000        0.000        0.000
     9.75    49.75    2122        0.192        0.180        0.168        0.664        2.545        2.105        1.591        0.169        0.000        0.000        0.000        0.000
     9.75    49.75    2123        0.195        0.183        0.170        0.662        2.610        2.087        1.597        0.162        0.000        0.000        0.000        0.000
     9.75    49.75    2124        0.199        0.189        0.172        0.662        2.619        2.081        1.600        0.160        0.000        0.000        0.000        0.000
     9.75    49.75    2125        0.201        0.190        0.176        0.662        2.617        2.081        1.600        0.156        0.000        0.000        0.000        0.000
     9.75    49.75    2126        0.205        0.196        0.177        0.666        2.624        2.059        1.599        0.153        0.000        0.000        0.000        0.000
     9.75    49.75    2127        0.206        0.200        0.177        0.669        2.452        2.036        1.592        0.148        0.000        0.000        0.000        0.000
     9.75    49.75    2128        0.211        0.204        0.180        0.675        2.463        2.035        1.584        0.146        0.000        0.000        0.000        0.000
     9.75    49.75    2129        0.215        0.205        0.183        0.680        2.336        2.043        1.562        0.143        0.000        0.000        0.000        0.000
     9.75    49.75    2130        0.219        0.209        0.186        0.680        2.410        2.028        1.546        0.140        0.000        0.000        0.000        0.000
    13.75    55.75    1980        0.007        0.086        0.039        0.602        2.749        1.506        1.044        0.800        0.000        0.000        0.000        0.000
    13.75    55.75    1981        0.007        0.089        0.042        0.613        2.652        1.496        1.044        0.776        0.000        0.000        0.000        0.000
    13.75    55.75    1982        0.011        0.088        0.044        0.624        2.698        1.510        1.047        0.753        0.000        0.000        0.000        0.000
    13.75    55.75    1983        0.015        0.101        0.042        0.633        2.675        1.517        1.051        0.732        0.000        0.000        0.000        0.000
    13.75    55.75    1984        0.016        0.099        0.042        0.645        2.643        1.524        1.053        0.719        0.000        0.000        0.000        0.000
    13.75    55.75    1985        0.015        0.094        0.046        0.659        2.730        1.529        1.061        0.707        0.000        0.000        0.000        0.000
    13.75    55.75    1986        0.014        0.093        0.044        0.676        2.736        1.534        1.064        0.691        0.000        0.000        0.000        0.000
    13.75    55.75    1987        0.011        0.097        0.048        0.687        2.744        1.524        1.068        0.671        0.000        0.000        0.000        0.000
    13.75    55.75    1988        0.007        0.102        0.053        0.695        2.699        1.532        1.070        0.648        0.000        0.000        0.000        0.000
    13.75    55.75    1989        0.011        0.099        0.050        0.708        2.705        1.522        1.070        0.628        0.000        0.000        0.000        0.000
    13.75    55.75    1990        0.014        0.102        0.050        0.718        2.702        1.520        1.074        0.612        0.000        0.000        0.000        0.000
    13.75    55.75    1991        0.017        0.108        0.051        0.731        2.628        1.514        1.075        0.593        0.000        0.000        0.000        0.000
    13.75    55.75    1992        0.021        0.105        0.053        0.741        2.661        1.509        1.075        0.575        0.000        0.000        0.000        0.000
    13.75    55.75    1993        0.019        0.107        0.052        0.755        2.624        1.497        1.064        0.561        0.000        0.000        0.000        0.000
    13.75    55.75    1994        0.018        0.108        0.055        0.769        2.607        1.501        1.067        0.544        0.000        0.000        0.000        0.000
    13.75    55.75    1995        0.017        0.109        0.052        0.781        2.672        1.498        1.069        0.526        0.000        0.000        0.000        0.000
    13.75    55.75    1996        0.017        0.108        0.053        0.788        2.676        1.508        1.069        0.510        0.000        0.000        0.000        0.000
    13.75    55.75    1997        0.010        0.104        0.048        0.799        2.683        1.504        1.072        0.494        0.000        0.000        0.000        0.000
    13.75    55.75    1998        0.010        0.103        0.052        0.811        2.696        1.498        1.073        0.478        0.000        0.000        0.000        0.000
    13.75    55.75    1999        0.010        0.102        0.052        0.821        2.697        1.488        1.074        0.463        0.000        0.000        0.000        0.000
    13.75    55.75    2000        0.005        0.102        0.052        0.830        2.698        1.473        1.071        0.448        0.000        0.000        0.000        0.000
    13.75    55.75    2001        0.005        0.104        0.050        0.840        2.647        1.458        1.072        0.438        0.000        0.000        0.000        0.000
    13.75    55.75    2002        0.005        0.101        0.051        0.856        2.671        1.432        1.074        0.424        0.000        0.000        0.000        0.000
    13.75    55.75    2003        0.004        0.103        0.053        0.865        2.657        1.426        1.075        0.410        0.000        0.000        0.000        0.000
    13.75    55.75    2004        0.001        0.102        0.053        0.874        2.594        1.441        1.080        0.397        0.000        0.000        0.000        0.000
    13.75    55.75    2005        0.001        0.102        0.057        0.885        2.625        1.453        1.092        0.437        0.000        0.000        0.000        0.000
    13.75    55.75    2006        0.001        0.098        0.058        0.897        2.617        1.466        1.092        0.500        0.000        0.000        0.000        0.000
    13.75    55.75    2007        0.001        0.108        0.055        0.907        2.624        1.472        1.094        0.479        0.000        0.000        0.000        0.000
    13.75    55.75    2008        0.000        0.109        0.058        0.921        2.631        1.513        1.102        0.456        0.000        0.000        0.000        0.000
    13.75    55.75    2009        0.000        0.109        0.066        0.924        2.591        1.543        1.095        0.433        0.000        0.000        0.000        0.000
    13.75    55.75    2010        0.000        0.119        0.062        0.934        2.623        1.557        1.098        0.415        0.000        0.000        0.000        0.000
    13.75    55.75    2011        0.000        0.116        0.067        0.920        2.570        1.554        1.090        0.406        0.000        0.000        0.000        0.000
    13.75    55.75    2012        0.000        0.123        0.067        0.908        2.630        1.550        1.090        0.399        0.000        0.000        0.000        0.000
    13.75    55.75    2013        0.000        0.123        0.071        0.892        2.627        1.567        1.089        0.394        0.000        0.000        0.000        0.000
    13.75    55.75    2014        0.000        0.127        0.074        0.882        2.584        1.573        1.102        0.387        0.000        0.000        0.000        0.000
    13.75    55.75    2015        0.000        0.131        0.076        0.865        2.595        1.554        1.089        0.376        0.000        0.000        0.000        0.000
    13.75    55.75    2016        0.000        0.133        0.076        0.846        2.589        1.550        1.149        0.371        0.000        0.000        0.000        0.000
    13.75    55.75    2017        0.001        0.145        0.077        0.834        2.601        1.544        1.158        0.369        0.000        0.000        0.000        0.000
    13.75    55.75    2018        0.001        0.146        0.083        0.826        2.631        1.543        1.158        0.364        0.000        0.000        0.000        0.000
    13.75    55.75    2019        0.001        0.151        0.086        0.814        2.558        1.552        1.201        0.359        0.000        0.000        0.000        0.000
    13.75    55.75    2020        0.002        0.152        0.085        0.798        2.535        1.557        1.216        0.355        0.000        0.000        0.000        0.000
    13.75    55.75    2021        0.002        0.153        0.087        0.798        2.517        1.559        1.214        0.351        0.000        0.000        0.000        0.000
    13.75    55.75    2022        0.003        0.150        0.088        0.788        2.516        1.564        1.194        0.347        0.000        0.000        0.000        0.000
    13.75    55.75    2023        0.004        0.152        0.093        0.787        2.498        1.581        1.192        0.345        0.000        0.000        0.000        0.000
    13.75    55.75    2024        0.006        0.153        0.097        0.786        2.403        1.577        1.191        0.341        0.000        0.000        0.000        0.000
    13.75    55.75    2025        0.007        0.160        0.104        0.773        2.470        1.575        1.194        0.336        0.000        0.000        0.000        0.000
    13.75    55.75    2026        0.009        0.164        0.108        0.770        2.466        1.577        1.193        0.332        0.000        0.000        0.000        0.000
    13.75    55.75    2027        0.013        0.173        0.115        0.758        2.474        1.582        1.195        0.327        0.000        0.000        0.000        0.000
    13.75    55.75    2028        0.016        0.180        0.114        0.747        2.506        1.578        1.194        0.324        0.000        0.000        0.000        0.000
    13.75    55.75    2029        0.020        0.180        0.114        0.746        2.497        1.578        1.195        0.322        0.000        0.000        0.000        0.000
    13.75    55.75    2030        0.023        0.181        0.121        0.737        2.464        1.581        1.186        0.319        0.000        0.000        0.000        0.000
    13.75    55.75    2031        0.027        0.190        0.122        0.730        2.441        1.585        1.187        0.316        0.000        0.000        0.000        0.000
    13.75    55.75    2032        0.030        0.199        0.134        0.721        2.418        1.587        1.209        0.312        0.000        0.000        0.000        0.000
    13.75    55.75    2033        0.034        0.209        0.134        0.709        2.413        1.586        1.213        0.311        0.000        0.000        0.000        0.000
    13.75    55.75    2034        0.037        0.213        0.144        0.713        2.402        1.582        1.215        0.310        0.000        0.000        0.000        0.000
    13.75    55.75    2035        0.040        0.220        0.155        0.710        2.468        1.588        1.216        0.308        0.000        0.000        0.000        0.000
    13.75    55.75    2036        0.041        0.218        0.158        0.709        2.467        1.583        1.218        0.306        0.000        0.000        0.000        0.000
    13.75    55.75    2037        0.042        0.212        0.158        0.696        2.468        1.593        1.213        0.303        0.000        0.000        0.000        0.000
    13.75    55.75    2038        0.042        0.214        0.160        0.694        2.503        1.603        1.219        0.300        0.000        0.000        0.000        0.000
    13.75    55.75    2039        0.043        0.223        0.160        0.690        2.492        1.637        1.240        0.297        0.000        0.000        0.000        0.000
    13.75    55.75    2040        0.042        0.226        0.159        0.691        2.386        1.647        1.256        0.296        0.000        0.000        0.000        0.000
    13.75    55.75    2041        0.042        0.221        0.162        0.683        2.344        1.641        1.256        0.293        0.000        0.000        0.000        0.000
    13.75    55.75    2042        0.042        0.222        0.161        0.675        2.361        1.619        1.261        0.293        0.000        0.000        0.000        0.000
    13.75    55.75    2043        0.043        0.224        0.165        0.670        2.357        1.626        1.261        0.357        0.000        0.000        0.000        0.000
    13.75    55.75    2044        0.043        0.223        0.166        0.662        2.336        1.613        1.262        0.355        0.000        0.000        0.000        0.000
    13.75    55.75    2045        0.043        0.225        0.164        0.665        2.392        1.610        1.272        0.350        0.000        0.000        0.000        0.000
    13.75    55.75    2046        0.045        0.223        0.163        0.659        2.367        1.591        1.291        0.347        0.000        0.000        0.000        0.000
    13.75    55.75    2047        0.045        0.231        0.165        0.669        2.384        1.589        1.290        0.344        0.000        0.000        0.000        0.000
    13.75    55.75    2048        0.045        0.227        0.167        0.663        2.447        1.610        1.288        0.341        0.000        0.000        0.000        0.000
    13.75    55.75    2049        0.047        0.230        0.172        0.659        2.400        1.612        1.291        0.338        0.000        0.000        0.000        0.000
    13.75    55.75    2050        0.047        0.227        0.170        0.661        2.346        1.591        1.307        0.373        0.000        0.000        0.000        0.000
    13.75    55.75    2051        0.049        0.229        0.167        0.660        2.290        1.600        1.308        0.368        0.000        0.000        0.000        0.000
    13.75    55.75    2052        0.051        0.226        0.169        0.666        2.301        1.613        1.318        0.364        0.000        0.000        0.000        0.000
    13.75    55.75    2053        0.051        0.232        0.175        0.664        2.304        1.628        1.319        0.359        0.000        0.000        0.000        0.000
    13.75    55.75    2054        0.053        0.224        0.173        0.664        2.236        1.643        1.325        0.355        0.000        0.000        0.000        0.000
    13.75    55.75    2055        0.054        0.225        0.176        0.664        2.274        1.630        1.329        0.354        0.000        0.000        0.000        0.000
    13.75    55.75    2056        0.056        0.238        0.177        0.657        2.320        1.640        1.327        0.348        0.000        0.000        0.000        0.000
    13.75    55.75    2057        0.057        0.236        0.178        0.657        2.339        1.648        1.328        0.343        0.000        0.000        0.000        0.000
    13.75    55.75    2058        0.059        0.241        0.181        0.653        2.426        1.659        1.328        0.338        0.000        0.000        0.000        0.000
